PF11355.7	21.70
PF11358.7	21.10
PF11361.7	29.70
PF03761.14	21.20
PF11369.7	25.00
PF11362.7	25.00
PF11363.7	23.70
PF11364.7	25.00
PF11367.7	23.00
PF11368.7	28.40
PF11371.7	25.00
PF11372.7	25.00
PF11373.7	21.00
PF11374.7	21.40
PF11375.7	25.00
PF11376.7	19.90
PF11377.7	26.10
PF11378.7	19.70
PF11379.7	26.00
PF11381.7	22.90
PF11383.7	21.10
PF11384.7	24.60
PF11385.7	20.60
PF11399.7	22.50
PF11419.7	21.50
PF11424.7	25.00
PF11428.7	26.70
PF11432.7	20.60
PF11433.7	25.00
PF11436.7	25.00
PF03777.12	20.20
PF11447.7	25.00
PF11462.7	25.00
PF11472.7	23.60
PF11482.7	25.00
PF11483.7	25.00
PF03778.12	20.60
PF11485.7	21.60
PF11486.7	21.50
PF11491.7	21.60
PF11503.7	25.00
PF11505.7	25.00
PF11506.7	23.60
PF11508.7	25.00
PF11514.7	25.00
PF11516.7	25.00
PF11518.7	20.80
PF11519.7	25.00
PF11523.7	21.00
PF11528.7	25.00
PF11533.7	20.80
PF11536.7	22.10
PF11537.7	21.20
PF11539.7	25.00
PF11553.7	29.60
PF11554.7	23.00
PF11572.7	23.70
PF11574.7	21.10
PF11576.7	25.00
PF11578.7	21.60
PF11579.7	21.10
PF11580.7	25.00
PF11582.7	20.90
PF11586.7	25.00
PF11588.7	20.00
PF11589.7	24.50
PF11595.7	26.40
PF11596.7	27.80
PF11607.7	25.00
PF11609.7	20.20
PF03804.12	21.50
PF11622.7	22.50
PF11625.7	22.10
PF11630.7	25.00
PF11631.7	25.00
PF11644.7	25.00
PF11646.7	25.00
PF03860.15	20.40
PF11659.7	22.30
PF11660.7	27.00
PF11662.7	22.30
PF11665.7	27.50
PF11667.7	27.10
PF11672.7	24.70
PF11673.7	25.00
PF03885.12	25.80
PF11674.7	25.00
PF11675.7	20.40
PF11676.7	25.00
PF11677.7	25.00
PF11678.7	21.00
PF11679.7	25.00
PF11680.7	23.10
PF11681.7	25.00
PF11683.7	26.60
PF11684.7	30.10
PF11685.7	24.10
PF11686.7	25.20
PF11687.7	23.70
PF11688.7	25.00
PF11690.7	27.00
PF11691.7	25.00
PF11692.7	25.00
PF11694.7	22.50
PF11695.7	23.10
PF11696.7	23.70
PF11697.7	25.00
PF07957.10	20.60
PF11702.7	21.40
PF11730.7	20.00
PF11738.7	24.10
PF11736.7	21.30
PF11737.7	25.00
PF11743.7	25.00
PF11742.7	32.00
PF11746.7	21.20
PF11745.7	20.60
PF11749.7	25.00
PF11748.7	25.00
PF11750.7	21.20
PF11752.7	20.90
PF03889.12	25.00
PF11753.7	23.70
PF11755.7	30.00
PF11769.7	22.00
PF11771.7	25.00
PF11777.7	24.40
PF11780.7	25.50
PF11782.7	25.00
PF11784.7	25.00
PF11795.7	21.60
PF11796.7	26.60
PF11797.7	25.20
PF11804.7	26.80
PF11805.7	25.00
PF11806.7	27.10
PF11807.7	25.00
PF11808.7	27.10
PF03891.14	25.00
PF11809.7	25.00
PF11811.7	25.00
PF11810.7	25.00
PF11812.7	26.50
PF11813.7	25.20
PF11814.7	25.00
PF11815.7	25.00
PF11816.7	35.00
PF11819.7	21.90
PF11820.7	25.00
PF03904.12	21.40
PF11818.7	28.60
PF11821.7	25.00
PF11822.7	21.90
PF11823.7	25.00
PF11824.7	27.20
PF11826.7	25.00
PF11827.7	25.90
PF11828.7	25.00
PF11829.7	25.00
PF11830.7	25.00
PF11832.7	26.80
PF11835.7	26.70
PF11837.7	27.80
PF11840.7	26.20
PF11841.7	27.00
PF11842.7	27.60
PF11843.7	28.40
PF11844.7	27.40
PF11845.7	27.80
PF11847.7	26.00
PF11848.7	27.30
PF11849.7	26.80
PF11850.7	25.00
PF11851.7	25.10
PF11852.7	29.70
PF11853.7	26.10
PF11855.7	25.00
PF11856.7	25.00
PF11857.7	26.20
PF11858.7	27.00
PF11859.7	29.50
PF11861.7	25.00
PF11862.7	28.90
PF11863.7	34.90
PF11864.7	28.10
PF11865.7	27.60
PF11866.7	25.00
PF11867.7	26.80
PF11868.7	25.00
PF11869.7	25.00
PF11870.7	26.80
PF11871.7	27.80
PF11872.7	31.30
PF11873.7	22.60
PF11874.7	28.20
PF11875.7	27.10
PF11876.7	25.00
PF11877.7	25.00
PF11878.7	28.30
PF11879.7	25.00
PF11880.7	25.00
PF11882.7	25.00
PF11883.7	28.90
PF11884.7	25.00
PF11885.7	25.00
PF11888.7	22.90
PF11889.7	21.10
PF11890.7	31.40
PF11892.7	25.00
PF11893.7	27.10
PF11896.7	25.00
PF11897.7	25.00
PF11898.7	25.00
PF11899.7	28.20
PF11900.7	24.90
PF11901.7	26.20
PF11902.7	25.00
PF11905.7	27.10
PF11906.7	27.00
PF11907.7	27.70
PF11911.7	39.10
PF11912.7	28.60
PF11913.7	21.80
PF11914.7	26.70
PF11915.7	20.40
PF11917.7	25.80
PF11919.7	21.80
PF11920.7	25.00
PF11921.7	27.10
PF11922.7	25.00
PF11923.7	26.30
PF11925.7	25.00
PF11926.7	26.10
PF11927.7	25.00
PF11928.7	25.00
PF11929.7	26.90
PF11931.7	27.90
PF11932.7	31.90
PF11934.7	26.30
PF11935.7	25.00
PF11936.7	29.10
PF11937.7	25.00
PF11938.7	20.60
PF11940.7	24.00
PF17432.1	24.00
PF11941.7	22.00
PF03984.12	22.00
PF11943.7	25.00
PF11944.7	25.00
PF11946.7	31.30
PF11947.7	25.00
PF11948.7	25.00
PF11949.7	25.00
PF11950.7	25.00
PF03988.11	28.20
PF11953.7	23.20
PF11954.7	29.30
PF11958.7	27.30
PF11959.7	29.60
PF11960.7	27.80
PF11961.7	29.70
PF11963.7	25.00
PF11965.7	27.40
PF03990.13	23.70
PF11979.7	25.00
PF11980.7	28.50
PF11981.7	29.20
PF11982.7	26.80
PF11983.7	27.40
PF11984.7	26.10
PF11985.7	25.00
PF11990.7	25.00
PF11992.7	25.00
PF11994.7	28.30
PF03993.11	23.90
PF11995.7	25.00
PF11996.7	25.00
PF11997.7	23.30
PF11998.7	26.20
PF11999.7	28.70
PF12001.7	22.90
PF12004.7	29.50
PF12005.7	25.00
PF03994.13	22.00
PF12006.7	27.20
PF12007.7	25.00
PF12010.7	47.30
PF12012.7	29.70
PF12014.7	21.70
PF12015.7	25.00
PF12021.7	25.00
PF12022.7	29.10
PF12023.7	25.00
PF12024.7	21.40
PF12026.7	25.00
PF12027.7	25.00
PF12028.7	27.40
PF12029.7	25.00
PF12030.7	25.00
PF12033.7	27.50
PF12034.7	25.00
PF12036.7	29.30
PF12037.7	25.00
PF12038.7	25.00
PF12039.7	25.00
PF12040.7	25.00
PF12043.7	25.90
PF12045.7	29.50
PF12048.7	29.80
PF12049.7	25.00
PF12051.7	27.20
PF12053.7	19.40
PF12054.7	26.20
PF12055.7	25.00
PF12056.7	25.00
PF12057.7	25.00
PF12058.7	25.00
PF04007.11	21.30
PF12059.7	27.10
PF12060.7	28.20
PF12063.7	26.30
PF12064.7	27.00
PF12065.7	25.00
PF12066.7	25.10
PF12068.7	24.00
PF12069.7	21.90
PF12071.7	26.50
PF12072.7	29.00
PF12073.7	20.30
PF12077.7	27.60
PF12078.7	26.20
PF12079.7	32.90
PF04009.11	29.90
PF12083.7	27.20
PF12084.7	25.00
PF12085.7	26.30
PF12086.7	26.90
PF12087.7	25.00
PF12088.7	25.00
PF12089.7	22.10
PF12091.7	25.00
PF12092.7	21.80
PF04010.12	28.00
PF12094.7	25.00
PF12096.7	25.00
PF12097.7	26.60
PF12098.7	25.00
PF12099.7	21.10
PF12100.7	25.00
PF12101.7	25.00
PF12102.7	25.00
PF12112.7	25.00
PF12117.7	25.00
PF12119.7	25.00
PF12126.7	26.30
PF12128.7	31.00
PF12130.7	23.50
PF12131.7	25.00
PF12132.7	25.00
PF12141.7	25.00
PF04019.11	25.00
PF12157.7	25.00
PF12158.7	25.00
PF12159.7	25.00
PF12200.7	29.80
PF12204.7	21.20
PF12206.7	25.00
PF12172.7	23.20
PF12207.7	25.00
PF12208.7	21.10
PF12223.7	20.60
PF12227.7	23.70
PF12228.7	20.40
PF12239.7	23.60
PF12244.7	24.30
PF12263.7	26.80
PF12268.7	25.00
PF12266.7	25.00
PF12267.7	25.00
PF12274.7	21.00
PF12275.7	20.60
PF12276.7	20.70
PF12277.7	22.90
PF12279.7	21.90
PF04015.11	21.20
PF12285.7	25.00
PF12286.7	22.20
PF12291.7	19.90
PF12292.7	21.30
PF12294.7	21.20
PF12299.7	20.90
PF12302.7	25.00
PF12305.7	25.00
PF12307.7	21.20
PF12311.7	20.70
PF12321.7	25.00
PF12331.7	25.00
PF12337.7	25.00
PF12340.7	30.50
PF04016.11	23.00
PF12342.7	25.00
PF12345.7	24.70
PF12182.7	22.70
PF12358.7	21.80
PF12359.7	25.00
PF12362.7	27.50
PF12364.7	20.60
PF12365.7	21.20
PF04033.11	25.90
PF12372.7	25.50
PF12375.7	22.40
PF12376.7	25.00
PF12379.7	25.00
PF12392.7	22.10
PF12394.7	21.80
PF12395.7	23.10
PF12396.7	24.70
PF04017.11	29.90
PF12398.7	25.00
PF12401.7	25.00
PF12404.7	25.00
PF12406.7	23.00
PF12427.7	25.00
PF12408.7	25.00
PF12412.7	21.80
PF12416.7	21.80
PF12417.7	21.60
PF12419.7	27.60
PF12420.7	26.40
PF12421.7	26.20
PF12425.7	22.30
PF12426.7	22.00
PF12428.7	24.30
PF12429.7	25.00
PF12432.7	25.00
PF12435.7	20.40
PF12438.7	20.90
PF04018.12	25.20
PF12442.7	24.30
PF12446.7	25.00
PF12447.7	21.40
PF12449.7	19.50
PF12452.7	25.00
PF12458.7	25.00
PF12459.7	25.00
PF12461.7	25.00
PF12463.7	21.70
PF12469.7	21.90
PF12472.7	21.00
PF12473.7	21.80
PF12494.7	20.30
PF12476.7	21.70
PF12478.7	22.20
PF12479.7	25.00
PF12480.7	20.40
PF04025.11	21.20
PF12481.7	21.10
PF12482.7	26.90
PF12487.7	21.40
PF12488.7	21.90
PF12499.7	20.80
PF12501.7	23.20
PF12493.7	21.20
PF04027.12	25.00
PF12502.7	25.00
PF12505.7	21.60
PF12506.7	21.90
PF12509.7	28.50
PF12511.7	21.30
PF12512.7	25.00
PF12514.7	22.50
PF12516.7	20.60
PF12517.7	25.00
PF12518.7	21.30
PF12520.7	22.00
PF12521.7	22.00
PF12523.7	22.80
PF12525.7	22.10
PF12527.7	23.10
PF12526.7	25.00
PF04123.12	28.30
PF12530.7	30.30
PF12531.7	25.00
PF12532.7	25.00
PF12536.7	22.00
PF12540.7	22.60
PF12541.7	23.90
PF12543.7	21.90
PF12545.7	20.90
PF04028.12	26.80
PF12548.7	25.00
PF12552.7	21.80
PF12553.7	27.20
PF12558.7	22.50
PF12562.7	21.80
PF12565.7	25.00
PF12566.7	21.70
PF12568.7	21.80
PF12570.7	25.00
PF12571.7	23.00
PF12572.7	23.70
PF12576.7	21.60
PF12579.7	25.00
PF12581.7	25.00
PF12582.7	21.10
PF12585.7	25.00
PF12586.7	25.00
PF12587.7	23.00
PF12591.7	21.90
PF12592.7	21.80
PF12594.7	25.10
PF12597.7	25.00
PF12599.7	25.00
PF12600.7	20.50
PF12603.7	21.50
PF12607.7	25.00
PF12609.7	27.30
PF12616.7	21.90
PF12618.7	25.00
PF12620.7	22.10
PF04070.11	25.00
PF12635.6	21.70
PF12636.6	27.00
PF12644.6	24.40
PF12646.6	27.00
PF12650.6	27.90
PF12653.6	27.00
PF12654.6	27.00
PF12655.6	20.70
PF12663.6	25.00
PF12664.6	22.00
PF12668.6	24.70
PF12670.6	31.20
PF12672.6	22.80
PF12673.6	23.60
PF12675.6	22.60
PF12676.6	24.80
PF12677.6	21.50
PF12683.6	24.60
PF12684.6	21.10
PF12686.6	21.70
PF12687.6	23.10
PF12290.7	21.30
PF12707.6	22.50
PF12712.6	21.80
PF12713.6	20.70
PF12720.6	25.00
PF10300.8	20.70
PF12723.6	25.00
PF12725.6	28.00
PF11656.7	23.50
PF12758.6	25.00
PF12823.6	27.00
PF12825.6	24.60
PF12842.6	21.50
PF04037.12	26.70
PF12863.6	20.80
PF12864.6	23.00
PF12866.6	21.80
PF12868.6	22.70
PF12873.6	27.00
PF12875.6	25.00
PF12877.6	19.50
PF12883.6	26.00
PF12889.6	25.00
PF04063.13	31.80
PF12903.6	21.30
PF12915.6	25.00
PF12916.6	20.80
PF12927.6	21.00
PF12930.6	25.00
PF12939.6	25.00
PF12943.6	20.00
PF04064.12	24.40
PF12952.6	27.00
PF12953.6	28.50
PF12954.6	25.00
PF12955.6	27.00
PF12956.6	25.00
PF12957.6	27.50
PF12958.6	40.00
PF12959.6	30.00
PF12960.6	25.00
PF12961.6	30.00
PF12962.6	23.00
PF12963.6	25.00
PF12964.6	22.10
PF12965.6	21.60
PF12967.6	27.00
PF12968.6	27.00
PF12969.6	24.60
PF12970.6	27.00
PF12975.6	21.00
PF04074.11	26.50
PF12976.6	27.00
PF12977.6	27.00
PF12978.6	25.00
PF12979.6	27.00
PF12980.6	27.00
PF12981.6	31.60
PF12982.6	25.00
PF12983.6	27.00
PF12984.6	27.00
PF12985.6	20.40
PF12986.6	22.00
PF12987.6	27.00
PF12988.6	27.00
PF12989.6	27.00
PF12990.6	27.60
PF12991.6	27.00
PF12992.6	27.00
PF12993.6	27.00
PF12994.6	27.00
PF12995.6	27.00
PF12996.6	23.00
PF12997.6	27.00
PF07066.10	22.10
PF13020.5	22.10
PF13024.5	21.70
PF13021.5	21.80
PF13025.5	25.00
PF13026.5	30.40
PF13027.5	22.20
PF13028.5	25.00
PF04087.13	22.70
PF13029.5	22.80
PF13030.5	24.00
PF13031.5	22.30
PF13032.5	22.10
PF13033.5	25.00
PF13034.5	25.00
PF13035.5	25.00
PF13037.5	25.00
PF13038.5	23.20
PF04094.13	21.40
PF13039.5	21.00
PF13042.5	25.00
PF13043.5	25.00
PF13045.5	19.70
PF13046.5	25.00
PF13047.5	20.30
PF13048.5	22.90
PF13077.5	25.00
PF13049.5	21.50
PF13050.5	20.20
PF13051.5	21.80
PF13052.5	25.00
PF13053.5	25.00
PF13054.5	26.90
PF13079.5	21.30
PF13055.5	25.00
PF13056.5	21.30
PF13057.5	25.00
PF13058.5	27.30
PF13060.5	25.00
PF13059.5	25.00
PF13061.5	25.00
PF13062.5	20.90
PF13063.5	25.00
PF13080.5	25.00
PF13064.5	19.30
PF13065.5	25.00
PF13066.5	25.00
PF04134.11	25.70
PF13067.5	29.00
PF13082.5	25.00
PF13068.5	25.00
PF13069.5	25.00
PF13070.5	25.00
PF13071.5	25.00
PF13072.5	21.80
PF13073.5	22.50
PF13074.5	25.00
PF13075.5	21.30
PF13081.5	25.00
PF13078.5	25.00
PF13084.5	27.00
PF13099.5	21.70
PF13101.5	21.90
PF13135.5	25.00
PF13134.5	25.00
PF13133.5	25.00
PF13132.5	25.00
PF13131.5	26.30
PF13130.5	25.00
PF13129.5	21.80
PF13128.5	23.70
PF13127.5	20.80
PF13104.5	22.20
PF13125.5	22.80
PF13105.5	25.00
PF13142.5	22.90
PF13106.5	25.00
PF13111.5	25.00
PF13124.5	25.00
PF13107.5	21.60
PF13112.5	22.10
PF13110.5	25.00
PF13152.5	21.60
PF13108.5	25.00
PF04149.11	19.70
PF13113.5	21.10
PF13116.5	22.50
PF13118.5	22.70
PF13119.5	25.00
PF13120.5	25.00
PF13126.5	25.00
PF13121.5	25.00
PF13122.5	25.00
PF13123.5	25.00
PF13141.5	22.50
PF13140.5	25.00
PF13139.5	25.00
PF13138.5	18.10
PF13137.5	25.00
PF13136.5	22.10
PF13153.5	25.00
PF13143.5	20.50
PF13148.5	27.00
PF13150.5	27.00
PF13151.5	27.00
PF13154.5	24.00
PF13157.5	22.00
PF13158.5	22.40
PF13159.5	25.00
PF13160.5	23.00
PF13161.5	21.90
PF13162.5	25.00
PF13163.5	30.00
PF13170.5	27.00
PF13171.5	27.00
PF13178.5	22.10
PF13179.5	21.40
PF13182.5	27.00
PF04165.11	24.00
PF13194.5	30.00
PF13195.5	22.20
PF13196.5	28.00
PF13197.5	26.90
PF13198.5	23.20
PF13200.5	27.00
PF13209.5	21.60
PF13210.5	25.00
PF13211.5	22.10
PF04167.12	23.70
PF13212.5	22.70
PF13213.5	25.00
PF13214.5	25.00
PF13215.5	25.00
PF13216.5	25.00
PF13217.5	25.00
PF13218.5	21.30
PF13219.5	25.00
PF13220.5	25.00
PF13221.5	25.00
PF13222.5	25.20
PF13223.5	25.60
PF13224.5	22.30
PF13225.5	21.40
PF13226.5	21.30
PF13227.5	22.10
PF13228.5	22.10
PF13204.5	26.50
PF13244.5	30.00
PF13250.5	21.00
PF13251.5	21.60
PF13252.5	21.10
PF13253.5	20.30
PF13254.5	23.40
PF13255.5	22.80
PF13256.5	22.10
PF13257.5	25.00
PF13258.5	25.00
PF13259.5	22.80
PF13260.5	25.00
PF13261.5	25.00
PF13262.5	23.90
PF13264.5	25.00
PF13265.5	23.60
PF13266.5	21.00
PF13267.5	25.00
PF13268.5	25.00
PF04175.11	25.00
PF13269.5	20.10
PF13270.5	21.90
PF13271.5	21.90
PF13273.5	29.50
PF13274.5	25.70
PF13282.5	21.60
PF13281.5	24.10
PF13284.5	21.90
PF13285.5	28.80
PF13293.5	22.30
PF13294.5	25.00
PF13295.5	25.00
PF13300.5	25.00
PF13301.5	31.40
PF13311.5	22.90
PF13312.5	25.30
PF13313.5	22.30
PF13314.5	25.40
PF13321.5	22.00
PF13315.5	24.10
PF13316.5	25.00
PF13317.5	23.80
PF13318.5	21.90
PF13319.5	22.70
PF13320.5	23.10
PF13322.5	22.20
PF13331.5	25.00
PF13334.5	24.50
PF13340.5	25.50
PF13349.5	29.00
PF13351.5	22.00
PF04190.12	24.00
PF13352.5	21.40
PF13355.5	22.80
PF13387.5	22.20
PF13388.5	27.00
PF13389.5	27.00
PF13390.5	27.00
PF04214.12	21.40
PF13422.5	27.00
PF13427.5	22.20
PF13430.5	23.30
PF13438.5	24.00
PF13448.5	27.00
PF13464.5	27.00
PF13475.5	24.80
PF13493.5	28.30
PF13494.5	27.00
PF04217.12	23.60
PF13496.5	27.00
PF13497.5	27.00
PF13498.5	27.00
PF13503.5	23.10
PF13511.5	21.90
PF13526.5	25.00
PF13548.5	27.00
PF13552.5	27.00
PF13554.5	27.00
PF13559.5	23.30
PF04219.11	25.00
PF13566.5	27.00
PF13567.5	26.30
PF13569.5	27.00
PF13571.5	25.20
PF13572.5	22.80
PF13575.5	29.00
PF13590.5	29.10
PF13595.5	25.80
PF13598.5	31.60
PF13600.5	27.00
PF13605.5	30.00
PF13628.5	27.00
PF13635.5	27.00
PF13642.5	27.00
PF13643.5	22.00
PF13660.5	23.00
PF13663.5	24.60
PF13664.5	24.60
PF13665.5	30.90
PF13680.5	27.00
PF13687.5	25.00
PF13689.5	24.90
PF13698.5	28.90
PF13699.5	22.00
PF13700.5	26.20
PF13709.5	25.90
PF04222.11	22.30
PF13711.5	23.00
PF13732.5	27.40
PF13739.5	27.70
PF13747.5	27.20
PF13752.5	25.00
PF13761.5	23.00
PF13763.5	25.00
PF13767.5	25.80
PF13770.5	25.00
PF04224.11	22.10
PF13773.5	25.00
PF13775.5	27.00
PF13776.5	25.00
PF13777.5	24.10
PF13778.5	27.00
PF13779.5	27.30
PF13780.5	25.00
PF13783.5	25.00
PF13785.5	25.00
PF13786.5	27.50
PF04235.11	23.60
PF13788.5	25.00
PF13789.5	25.40
PF13799.5	25.10
PF13803.5	25.00
PF13810.5	32.00
PF13811.5	25.00
PF13821.5	27.00
PF13826.5	25.00
PF13827.5	25.00
PF13828.5	35.00
PF13829.5	25.00
PF13830.5	27.80
PF13834.5	25.00
PF13835.5	31.50
PF13836.5	27.00
PF13846.5	25.00
PF13852.5	24.90
PF10670.8	34.00
PF13858.5	32.20
PF04238.11	30.50
PF13863.5	28.90
PF13870.5	28.40
PF13875.5	35.10
PF13886.5	29.20
PF13898.5	21.00
PF13904.5	25.00
PF13907.5	23.00
PF13910.5	22.30
PF04239.11	27.40
PF13915.5	21.20
PF13926.5	27.00
PF13937.5	30.00
PF13938.5	23.50
PF13946.5	23.00
PF13948.5	27.00
PF13952.5	30.60
PF13959.5	27.00
PF13960.5	27.00
PF13961.5	27.00
PF13968.5	27.00
PF13970.5	29.70
PF13973.5	21.40
PF13978.5	27.00
PF13986.5	21.30
PF13988.5	25.90
PF10774.8	22.00
PF14004.5	27.00
PF14009.5	27.00
PF14012.5	27.00
PF04241.14	25.00
PF14014.5	27.00
PF14015.5	24.70
PF14016.5	27.00
PF14017.5	27.00
PF14018.5	25.30
PF14019.5	27.00
PF14020.5	27.00
PF14022.5	27.00
PF14023.5	22.50
PF04242.12	25.00
PF14024.5	27.00
PF14025.5	27.00
PF14026.5	28.50
PF14027.5	27.00
PF14029.5	27.00
PF14030.5	28.60
PF14033.5	27.00
PF14042.5	27.00
PF14053.5	27.00
PF14054.5	28.20
PF14056.5	27.00
PF14059.5	27.00
PF14060.5	28.10
PF14062.5	27.00
PF14063.5	27.00
PF14065.5	27.00
PF14066.5	27.00
PF14074.5	27.00
PF14076.5	25.60
PF14078.5	22.70
PF14079.5	27.00
PF14080.5	27.00
PF14081.5	28.00
PF14082.5	27.00
PF14084.5	27.00
PF14085.5	27.00
PF14086.5	27.00
PF14087.5	27.80
PF14088.5	27.00
PF14091.5	28.90
PF14092.5	27.00
PF14093.5	29.70
PF14094.5	27.00
PF14096.5	27.00
PF14101.5	27.00
PF14103.5	28.80
PF14104.5	25.40
PF14105.5	25.30
PF14106.5	25.00
PF14107.5	26.30
PF14108.5	27.00
PF14110.5	27.00
PF14111.5	27.00
PF14112.5	27.00
PF14114.5	22.80
PF14117.5	27.00
PF14119.5	27.00
PF04250.12	20.20
PF14123.5	27.00
PF14124.5	27.00
PF14125.5	21.90
PF14126.5	27.00
PF14127.5	27.00
PF14128.5	27.00
PF14129.5	27.00
PF14130.5	27.00
PF14131.5	27.00
PF14132.5	31.00
PF01861.15	21.10
PF14133.5	27.00
PF14134.5	27.00
PF14135.5	27.00
PF14136.5	21.60
PF14137.5	22.50
PF14146.5	27.00
PF14154.5	27.00
PF14155.5	27.00
PF14172.5	25.00
PF14187.5	27.00
PF14188.5	27.00
PF14189.5	27.00
PF14190.5	27.00
PF14192.5	27.00
PF14193.5	27.00
PF14195.5	25.00
PF14199.5	27.00
PF14201.5	27.00
PF04254.12	20.70
PF14208.5	25.00
PF14209.5	27.00
PF14210.5	27.00
PF14213.5	21.90
PF14216.5	25.00
PF14217.5	27.00
PF14219.5	26.40
PF14220.5	28.60
PF04255.13	22.00
PF14221.5	27.00
PF14224.5	27.00
PF14229.5	22.80
PF14230.5	27.00
PF14232.5	25.00
PF14233.5	27.00
PF14234.5	28.50
PF14235.5	27.00
PF14236.5	27.00
PF14237.5	29.90
PF04256.11	20.40
PF14238.5	25.00
PF14242.5	25.00
PF14243.5	33.00
PF14247.5	29.60
PF14248.5	25.40
PF14251.5	29.60
PF14252.5	24.60
PF14254.5	21.90
PF14257.5	27.70
PF14258.5	29.30
PF14261.5	25.00
PF11611.7	25.70
PF14263.5	25.00
PF14265.5	25.40
PF14267.5	29.00
PF14270.5	25.00
PF14271.5	27.00
PF04260.11	25.00
PF14273.5	27.00
PF14274.5	22.40
PF14275.5	25.00
PF14276.5	27.50
PF14277.5	26.90
PF14280.5	23.60
PF14283.5	26.00
PF14285.5	22.10
PF14287.5	25.00
PF14289.5	25.00
PF14290.5	25.00
PF14291.5	24.80
PF14294.5	25.00
PF14297.5	25.00
PF14298.5	25.00
PF14300.5	25.00
PF14301.5	27.90
PF14302.5	25.00
PF14309.5	25.70
PF14311.5	24.50
PF04282.12	25.00
PF14315.5	29.40
PF14316.5	27.20
PF14321.5	25.00
PF14325.5	27.00
PF14326.5	27.00
PF14328.5	27.00
PF14329.5	27.50
PF14330.5	27.00
PF14332.5	25.00
PF14333.5	25.00
PF14334.5	27.00
PF14335.5	29.90
PF14336.5	27.90
PF14337.5	27.10
PF14339.5	22.50
PF14340.5	24.00
PF14342.5	27.00
PF14344.5	30.50
PF14346.5	26.40
PF14347.5	25.00
PF04269.11	21.50
PF14348.5	27.00
PF14351.5	30.40
PF14352.5	25.20
PF14356.5	28.30
PF14357.5	27.00
PF14358.5	24.30
PF14359.5	22.00
PF14362.5	31.30
PF14364.5	21.50
PF04284.12	26.50
PF14366.5	26.00
PF14367.5	23.50
PF14371.5	21.60
PF14372.5	27.00
PF14377.5	27.90
PF14385.5	27.00
PF14386.5	28.90
PF14387.5	27.00
PF14388.5	25.00
PF04273.12	25.30
PF14390.5	27.00
PF14391.5	32.10
PF14393.5	25.00
PF14394.5	30.00
PF14415.5	27.00
PF14467.5	25.00
PF14468.5	22.70
PF14471.5	27.80
PF14472.5	25.00
PF04276.11	26.20
PF14478.5	23.80
PF14485.5	24.00
PF14486.5	32.00
PF14487.5	22.50
PF14488.5	30.00
PF14491.5	27.00
PF14494.5	23.00
PF14499.5	24.00
PF14505.5	27.00
PF14530.5	25.00
PF04285.11	20.60
PF14534.5	25.20
PF14536.5	22.40
PF14539.5	25.00
PF14544.5	18.50
PF14563.5	25.00
PF14574.5	28.70
PF14584.5	26.50
PF14590.5	27.20
PF14610.5	30.10
PF14613.5	27.00
PF04286.11	33.80
PF14614.5	27.00
PF14616.5	27.00
PF14618.5	27.00
PF14627.5	26.10
PF14628.5	25.00
PF14643.5	29.80
PF14644.5	26.70
PF14652.5	25.70
PF14660.5	22.40
PF14673.5	27.00
PF04287.11	25.00
PF14687.5	25.30
PF14688.5	24.00
PF14692.5	25.00
PF14713.5	27.00
PF14717.5	25.00
PF14725.5	25.00
PF14729.5	21.90
PF14730.5	22.60
PF14734.5	22.60
PF04289.11	24.80
PF14737.5	25.00
PF14740.5	25.00
PF14739.5	26.60
PF14747.5	25.90
PF14751.5	23.00
PF14771.5	22.50
PF14780.5	24.90
PF14793.5	25.00
PF14794.5	25.00
PF04296.12	21.60
PF14800.5	25.00
PF14818.5	26.60
PF14825.5	24.00
PF14831.5	25.60
PF14846.5	24.00
PF14858.5	25.00
PF14868.5	25.00
PF14869.5	27.00
PF14879.5	27.00
PF14892.5	27.00
PF14898.5	27.00
PF14899.5	27.00
PF14900.5	27.00
PF14902.5	27.00
PF14906.5	25.00
PF14908.5	33.90
PF14924.5	29.20
PF14926.5	27.00
PF14934.5	21.90
PF01863.16	20.70
PF14937.5	27.00
PF14946.5	26.50
PF14950.5	27.00
PF14951.5	27.00
PF14953.5	25.00
PF14956.5	27.00
PF14958.5	27.00
PF14964.5	27.00
PF14969.5	27.00
PF14970.5	27.00
PF14971.5	27.00
PF14975.5	27.00
PF14983.5	27.00
PF14986.5	27.00
PF14988.5	24.50
PF14990.5	27.00
PF15006.5	27.00
PF15008.5	27.00
PF15012.5	27.00
PF04301.12	19.50
PF15016.5	27.00
PF15021.5	27.00
PF15022.5	27.00
PF15023.5	27.00
PF15025.5	19.50
PF15027.5	27.00
PF15030.5	27.00
PF15031.5	27.00
PF15032.5	27.00
PF15039.5	28.10
PF15041.5	27.00
PF15046.5	27.00
PF15047.5	28.60
PF15049.5	29.20
PF15054.5	28.30
PF15055.5	27.00
PF15057.5	27.00
PF15061.5	27.00
PF15072.5	30.80
PF04304.12	32.10
PF15073.5	27.00
PF15074.5	25.00
PF15075.5	27.00
PF15076.5	27.00
PF15078.5	27.00
PF15080.5	27.00
PF15081.5	27.00
PF15082.5	27.00
PF04305.13	34.30
PF15084.5	27.00
PF15087.5	27.00
PF15089.5	27.00
PF15090.5	27.00
PF15091.5	27.00
PF15093.5	27.00
PF15094.5	27.00
PF15104.5	27.00
PF15112.5	27.00
PF04306.12	29.40
PF15118.5	27.00
